fecha,hora,numero,signo,extraido_en,fecha_raw,hora_num,ultimo_digito,penultimo_digito,suma_digitos,paridad,signo_cod,rango_mil,año,mes,dia_mes,dia_semana,dias_desde_inicio
2025-08-14,4 pm,996,CAP,2025-12-20 04:37:22,14/08/2025,16,6,9,24,0,7,0-999,2025,8,14,3,224
2025-09-14,1 pm,724,ACU,2025-12-20 04:48:30,14/09/2025,13,4,2,13,0,8,0-999,2025,9,14,6,255
2025-09-14,10 pm,912,GEM,2025-12-20 04:48:30,14/09/2025,22,2,1,12,0,5,0-999,2025,9,14,6,255
2025-09-14,4 pm,813,ESC,2025-12-20 04:48:30,14/09/2025,16,3,1,12,1,1,0-999,2025,9,14,6,255
2025-10-14,1 pm,481,PIC,2025-12-20 04:59:17,14/10/2025,13,1,8,13,1,4,0-999,2025,10,14,1,285
2025-10-14,10 pm,161,LIB,2025-12-20 04:59:17,14/10/2025,22,1,6,8,1,2,0-999,2025,10,14,1,285
2025-10-14,4 pm,897,ESC,2025-12-20 04:59:17,14/10/2025,16,7,9,24,1,1,0-999,2025,10,14,1,285
2025-01-15,1 pm,199,GEM,2025-12-20 03:21:36,15/01/2025,13,9,9,19,1,5,0-999,2025,1,15,2,13
2025-01-15,10 pm,697,ARI,2025-12-20 03:21:36,15/01/2025,22,7,9,22,1,9,0-999,2025,1,15,2,13
2025-01-15,4 pm,414,VIR,2025-12-20 03:21:36,15/01/2025,16,4,1,9,0,6,0-999,2025,1,15,2,13
2025-02-15,1 pm,599,ACU,2025-12-20 03:32:44,15/02/2025,13,9,9,23,1,8,0-999,2025,2,15,5,44
2025-02-15,10 pm,673,SAG,2025-12-20 03:32:44,15/02/2025,22,3,7,16,1,11,0-999,2025,2,15,5,44
2025-02-15,4 pm,263,GEM,2025-12-20 03:32:44,15/02/2025,16,3,6,11,1,5,0-999,2025,2,15,5,44
2025-03-15,1 pm,169,PIC,2025-12-20 03:42:47,15/03/2025,13,9,6,16,1,4,0-999,2025,3,15,5,72
2025-03-15,10 pm,960,CAN,2025-12-20 03:42:47,15/03/2025,22,0,6,15,0,3,0-999,2025,3,15,5,72
2025-03-15,4 pm,693,CAN,2025-12-20 03:42:47,15/03/2025,16,3,9,18,1,3,0-999,2025,3,15,5,72
2025-04-15,1 pm,713,LEO,2025-12-20 03:53:55,15/04/2025,13,3,1,11,1,10,0-999,2025,4,15,1,103
2025-04-15,10 pm,323,SAG,2025-12-20 03:53:55,15/04/2025,22,3,2,8,1,11,0-999,2025,4,15,1,103
2025-04-15,4 pm,844,LEO,2025-12-20 03:53:55,15/04/2025,16,4,4,16,0,10,0-999,2025,4,15,1,103
2025-05-15,1 pm,359,ARI,2025-12-20 04:04:41,15/05/2025,13,9,5,17,1,9,0-999,2025,5,15,3,133
2025-05-15,10 pm,818,VIR,2025-12-20 04:04:42,15/05/2025,22,8,1,17,0,6,0-999,2025,5,15,3,133
2025-05-15,4 pm,430,CAN,2025-12-20 04:04:41,15/05/2025,16,0,3,7,0,3,0-999,2025,5,15,3,133
2025-06-15,1 pm,558,ACU,2025-12-20 04:15:49,15/06/2025,13,8,5,18,0,8,0-999,2025,6,15,6,164
2025-06-15,10 pm,806,LIB,2025-12-20 04:15:49,15/06/2025,22,6,0,14,0,2,0-999,2025,6,15,6,164
2025-06-15,4 pm,292,LEO,2025-12-20 04:15:49,15/06/2025,16,2,9,13,0,10,0-999,2025,6,15,6,164
2025-07-15,1 pm,744,ESC,2025-12-20 04:26:36,15/07/2025,13,4,4,15,0,1,0-999,2025,7,15,1,194
2025-07-15,10 pm,299,ARI,2025-12-20 04:26:36,15/07/2025,22,9,9,20,1,9,0-999,2025,7,15,1,194
2025-07-15,4 pm,935,ARI,2025-12-20 04:26:36,15/07/2025,16,5,3,17,1,9,0-999,2025,7,15,1,194
2025-08-15,1 pm,139,CAP,2025-12-20 04:37:43,15/08/2025,13,9,3,13,1,7,0-999,2025,8,15,4,225
2025-08-15,10 pm,128,TAU,2025-12-20 04:37:43,15/08/2025,22,8,2,11,0,0,0-999,2025,8,15,4,225
2025-08-15,4 pm,467,SAG,2025-12-20 04:37:43,15/08/2025,16,7,6,17,1,11,0-999,2025,8,15,4,225
2025-09-15,1 pm,502,CAN,2025-12-20 04:48:52,15/09/2025,13,2,0,7,0,3,0-999,2025,9,15,0,256
2025-09-15,10 pm,349,CAP,2025-12-20 04:48:52,15/09/2025,22,9,4,16,1,7,0-999,2025,9,15,0,256
2025-09-15,4 pm,951,ESC,2025-12-20 04:48:52,15/09/2025,16,1,5,15,1,1,0-999,2025,9,15,0,256
2025-10-15,1 pm,462,CAP,2025-12-20 04:59:38,15/10/2025,13,2,6,12,0,7,0-999,2025,10,15,2,286
2025-10-15,10 pm,125,LEO,2025-12-20 04:59:39,15/10/2025,22,5,2,8,1,10,0-999,2025,10,15,2,286
2025-10-15,4 pm,431,LIB,2025-12-20 04:59:39,15/10/2025,16,1,3,8,1,2,0-999,2025,10,15,2,286
2025-01-16,1 pm,936,LIB,2025-12-20 03:21:58,16/01/2025,13,6,3,18,0,2,0-999,2025,1,16,3,14
2025-01-16,10 pm,837,CAP,2025-12-20 03:21:58,16/01/2025,22,7,3,18,1,7,0-999,2025,1,16,3,14
2025-01-16,4 pm,86,ACU,2025-12-20 03:21:58,16/01/2025,16,6,8,14,0,8,0-999,2025,1,16,3,14
2025-02-16,1 pm,691,ACU,2025-12-20 03:33:06,16/02/2025,13,1,9,16,1,8,0-999,2025,2,16,6,45
2025-02-16,10 pm,885,LIB,2025-12-20 03:33:06,16/02/2025,22,5,8,21,1,2,0-999,2025,2,16,6,45
2025-02-16,4 pm,469,ESC,2025-12-20 03:33:06,16/02/2025,16,9,6,19,1,1,0-999,2025,2,16,6,45
2025-03-16,1 pm,900,LEO,2025-12-20 03:43:09,16/03/2025,13,0,0,9,0,10,0-999,2025,3,16,6,73
2025-03-16,10 pm,2,GEM,2025-12-20 03:43:09,16/03/2025,22,2,0,2,0,5,0-999,2025,3,16,6,73
2025-03-16,4 pm,373,LEO,2025-12-20 03:43:09,16/03/2025,16,3,7,13,1,10,0-999,2025,3,16,6,73
2025-04-16,1 pm,31,ARI,2025-12-20 03:54:17,16/04/2025,13,1,3,4,1,9,0-999,2025,4,16,2,104
2025-04-16,10 pm,655,GEM,2025-12-20 03:54:17,16/04/2025,22,5,5,16,1,5,0-999,2025,4,16,2,104
2025-04-16,4 pm,649,ARI,2025-12-20 03:54:17,16/04/2025,16,9,4,19,1,9,0-999,2025,4,16,2,104
2025-05-16,1 pm,606,SAG,2025-12-20 04:05:03,16/05/2025,13,6,0,12,0,11,0-999,2025,5,16,4,134
2025-05-16,10 pm,831,LIB,2025-12-20 04:05:03,16/05/2025,22,1,3,12,1,2,0-999,2025,5,16,4,134
2025-05-16,4 pm,270,VIR,2025-12-20 04:05:03,16/05/2025,16,0,7,9,0,6,0-999,2025,5,16,4,134
2025-06-16,1 pm,666,ACU,2025-12-20 04:16:10,16/06/2025,13,6,6,18,0,8,0-999,2025,6,16,0,165
2025-06-16,10 pm,181,TAU,2025-12-20 04:16:11,16/06/2025,22,1,8,10,1,0,0-999,2025,6,16,0,165
2025-06-16,4 pm,723,LEO,2025-12-20 04:16:11,16/06/2025,16,3,2,12,1,10,0-999,2025,6,16,0,165
2025-07-16,1 pm,240,VIR,2025-12-20 04:26:57,16/07/2025,13,0,4,6,0,6,0-999,2025,7,16,2,195
2025-07-16,10 pm,973,LEO,2025-12-20 04:26:57,16/07/2025,22,3,7,19,1,10,0-999,2025,7,16,2,195
2025-07-16,4 pm,135,ARI,2025-12-20 04:26:57,16/07/2025,16,5,3,9,1,9,0-999,2025,7,16,2,195
2025-08-16,1 pm,661,SAG,2025-12-20 04:38:05,16/08/2025,13,1,6,13,1,11,0-999,2025,8,16,5,226
2025-08-16,10 pm,384,ESC,2025-12-20 04:38:05,16/08/2025,22,4,8,15,0,1,0-999,2025,8,16,5,226
2025-08-16,4 pm,23,CAP,2025-12-20 04:38:05,16/08/2025,16,3,2,5,1,7,0-999,2025,8,16,5,226
2025-09-16,1 pm,802,TAU,2025-12-20 04:49:13,16/09/2025,13,2,0,10,0,0,0-999,2025,9,16,1,257
2025-09-16,10 pm,360,SAG,2025-12-20 04:49:13,16/09/2025,22,0,6,9,0,11,0-999,2025,9,16,1,257
2025-09-16,4 pm,314,VIR,2025-12-20 04:49:13,16/09/2025,16,4,1,8,0,6,0-999,2025,9,16,1,257
2025-10-16,1 pm,330,TAU,2025-12-20 05:00:00,16/10/2025,13,0,3,6,0,0,0-999,2025,10,16,3,287
2025-10-16,10 pm,237,ACU,2025-12-20 05:00:00,16/10/2025,22,7,3,12,1,8,0-999,2025,10,16,3,287
2025-10-16,4 pm,245,CAN,2025-12-20 05:00:00,16/10/2025,16,5,4,11,1,3,0-999,2025,10,16,3,287
2025-01-17,1 pm,827,CAN,2025-12-20 03:22:20,17/01/2025,13,7,2,17,1,3,0-999,2025,1,17,4,15
2025-01-17,10 pm,558,PIC,2025-12-20 03:22:20,17/01/2025,22,8,5,18,0,4,0-999,2025,1,17,4,15
2025-01-17,4 pm,867,GEM,2025-12-20 03:22:20,17/01/2025,16,7,6,21,1,5,0-999,2025,1,17,4,15
2025-02-17,1 pm,307,VIR,2025-12-20 03:33:27,17/02/2025,13,7,0,10,1,6,0-999,2025,2,17,0,46
2025-02-17,10 pm,457,TAU,2025-12-20 03:33:27,17/02/2025,22,7,5,16,1,0,0-999,2025,2,17,0,46
2025-02-17,4 pm,977,PIC,2025-12-20 03:33:27,17/02/2025,16,7,7,23,1,4,0-999,2025,2,17,0,46
2025-03-17,1 pm,453,ACU,2025-12-20 03:43:30,17/03/2025,13,3,5,12,1,8,0-999,2025,3,17,0,74
2025-03-17,10 pm,88,VIR,2025-12-20 03:43:30,17/03/2025,22,8,8,16,0,6,0-999,2025,3,17,0,74
2025-03-17,4 pm,620,GEM,2025-12-20 03:43:30,17/03/2025,16,0,2,8,0,5,0-999,2025,3,17,0,74
2025-05-17,1 pm,820,ESC,2025-12-20 04:05:24,17/05/2025,13,0,2,10,0,1,0-999,2025,5,17,5,135
2025-05-17,10 pm,389,CAN,2025-12-20 04:05:25,17/05/2025,22,9,8,20,1,3,0-999,2025,5,17,5,135
2025-05-17,4 pm,547,LEO,2025-12-20 04:05:25,17/05/2025,16,7,4,16,1,10,0-999,2025,5,17,5,135
2025-06-17,1 pm,738,TAU,2025-12-20 04:16:32,17/06/2025,13,8,3,18,0,0,0-999,2025,6,17,1,166
2025-06-17,10 pm,219,LEO,2025-12-20 04:16:32,17/06/2025,22,9,1,12,1,10,0-999,2025,6,17,1,166
2025-06-17,4 pm,410,ESC,2025-12-20 04:16:32,17/06/2025,16,0,1,5,0,1,0-999,2025,6,17,1,166
2025-07-17,1 pm,333,GEM,2025-12-20 04:27:19,17/07/2025,13,3,3,9,1,5,0-999,2025,7,17,3,196
2025-07-17,10 pm,322,VIR,2025-12-20 04:27:19,17/07/2025,22,2,2,7,0,6,0-999,2025,7,17,3,196
2025-07-17,4 pm,488,VIR,2025-12-20 04:27:19,17/07/2025,16,8,8,20,0,6,0-999,2025,7,17,3,196
2025-08-17,1 pm,619,LEO,2025-12-20 04:38:26,17/08/2025,13,9,1,16,1,10,0-999,2025,8,17,6,227
2025-08-17,10 pm,627,GEM,2025-12-20 04:38:26,17/08/2025,22,7,2,15,1,5,0-999,2025,8,17,6,227
2025-08-17,4 pm,205,CAP,2025-12-20 04:38:26,17/08/2025,16,5,0,7,1,7,0-999,2025,8,17,6,227
2025-09-17,1 pm,734,GEM,2025-12-20 04:49:35,17/09/2025,13,4,3,14,0,5,0-999,2025,9,17,2,258
2025-09-17,10 pm,973,ESC,2025-12-20 04:49:35,17/09/2025,22,3,7,19,1,1,0-999,2025,9,17,2,258
2025-09-17,4 pm,190,CAN,2025-12-20 04:49:35,17/09/2025,16,0,9,10,0,3,0-999,2025,9,17,2,258
2025-10-17,1 pm,622,GEM,2025-12-20 05:00:22,17/10/2025,13,2,2,10,0,5,0-999,2025,10,17,4,288
2025-10-17,10 pm,493,LIB,2025-12-20 05:00:22,17/10/2025,22,3,9,16,1,2,0-999,2025,10,17,4,288
2025-10-17,4 pm,379,ACU,2025-12-20 05:00:22,17/10/2025,16,9,7,19,1,8,0-999,2025,10,17,4,288
2025-01-18,1 pm,248,ARI,2025-12-20 03:22:41,18/01/2025,13,8,4,14,0,9,0-999,2025,1,18,5,16
2025-01-18,10 pm,251,ACU,2025-12-20 03:22:41,18/01/2025,22,1,5,8,1,8,0-999,2025,1,18,5,16
2025-01-18,4 pm,844,GEM,2025-12-20 03:22:41,18/01/2025,16,4,4,16,0,5,0-999,2025,1,18,5,16
2025-02-18,1 pm,275,GEM,2025-12-20 03:33:49,18/02/2025,13,5,7,14,1,5,0-999,2025,2,18,1,47
2025-02-18,10 pm,395,SAG,2025-12-20 03:33:49,18/02/2025,22,5,9,17,1,11,0-999,2025,2,18,1,47
2025-02-18,4 pm,458,ACU,2025-12-20 03:33:49,18/02/2025,16,8,5,17,0,8,0-999,2025,2,18,1,47
2025-03-18,1 pm,111,CAN,2025-12-20 03:43:52,18/03/2025,13,1,1,3,1,3,0-999,2025,3,18,1,75
2025-03-18,10 pm,245,CAN,2025-12-20 03:43:52,18/03/2025,22,5,4,11,1,3,0-999,2025,3,18,1,75
2025-03-18,4 pm,144,LIB,2025-12-20 03:43:52,18/03/2025,16,4,4,9,0,2,0-999,2025,3,18,1,75
2025-05-18,1 pm,996,SAG,2025-12-20 04:05:46,18/05/2025,13,6,9,24,0,11,0-999,2025,5,18,6,136
2025-05-18,10 pm,392,ESC,2025-12-20 04:05:46,18/05/2025,22,2,9,14,0,1,0-999,2025,5,18,6,136
2025-05-18,4 pm,615,LIB,2025-12-20 04:05:46,18/05/2025,16,5,1,12,1,2,0-999,2025,5,18,6,136
2025-06-18,1 pm,776,CAN,2025-12-20 04:16:53,18/06/2025,13,6,7,20,0,3,0-999,2025,6,18,2,167
2025-06-18,10 pm,632,TAU,2025-12-20 04:16:54,18/06/2025,22,2,3,11,0,0,0-999,2025,6,18,2,167
2025-06-18,4 pm,436,LIB,2025-12-20 04:16:54,18/06/2025,16,6,3,13,0,2,0-999,2025,6,18,2,167
2025-07-18,1 pm,610,CAP,2025-12-20 04:27:40,18/07/2025,13,0,1,7,0,7,0-999,2025,7,18,4,197
2025-07-18,10 pm,334,VIR,2025-12-20 04:27:40,18/07/2025,22,4,3,10,0,6,0-999,2025,7,18,4,197
2025-07-18,4 pm,707,CAN,2025-12-20 04:27:40,18/07/2025,16,7,0,14,1,3,0-999,2025,7,18,4,197
2025-08-18,1 pm,832,CAN,2025-12-20 04:38:48,18/08/2025,13,2,3,13,0,3,0-999,2025,8,18,0,228
2025-08-18,10 pm,747,PIC,2025-12-20 04:38:48,18/08/2025,22,7,4,18,1,4,0-999,2025,8,18,0,228
2025-08-18,4 pm,234,TAU,2025-12-20 04:38:48,18/08/2025,16,4,3,9,0,0,0-999,2025,8,18,0,228
2025-09-18,1 pm,603,LIB,2025-12-20 04:49:56,18/09/2025,13,3,0,9,1,2,0-999,2025,9,18,3,259
2025-09-18,10 pm,795,CAP,2025-12-20 04:49:56,18/09/2025,22,5,9,21,1,7,0-999,2025,9,18,3,259
2025-09-18,4 pm,459,CAN,2025-12-20 04:49:56,18/09/2025,16,9,5,18,1,3,0-999,2025,9,18,3,259
2025-10-18,1 pm,942,LEO,2025-12-20 05:00:43,18/10/2025,13,2,4,15,0,10,0-999,2025,10,18,5,289
2025-10-18,10 pm,801,ESC,2025-12-20 05:00:43,18/10/2025,22,1,0,9,1,1,0-999,2025,10,18,5,289
2025-10-18,4 pm,458,LIB,2025-12-20 05:00:43,18/10/2025,16,8,5,17,0,2,0-999,2025,10,18,5,289
2025-01-19,1 pm,656,ARI,2025-12-20 03:23:03,19/01/2025,13,6,5,17,0,9,0-999,2025,1,19,6,17
2025-01-19,10 pm,377,ESC,2025-12-20 03:23:03,19/01/2025,22,7,7,17,1,1,0-999,2025,1,19,6,17
2025-01-19,4 pm,611,PIC,2025-12-20 03:23:03,19/01/2025,16,1,1,8,1,4,0-999,2025,1,19,6,17
2025-02-19,1 pm,819,LEO,2025-12-20 03:34:10,19/02/2025,13,9,1,18,1,10,0-999,2025,2,19,2,48
2025-02-19,10 pm,226,ACU,2025-12-20 03:34:10,19/02/2025,22,6,2,10,0,8,0-999,2025,2,19,2,48
2025-02-19,4 pm,408,GEM,2025-12-20 03:34:10,19/02/2025,16,8,0,12,0,5,0-999,2025,2,19,2,48
2025-03-19,1 pm,317,GEM,2025-12-20 03:44:13,19/03/2025,13,7,1,11,1,5,0-999,2025,3,19,2,76
2025-03-19,10 pm,386,TAU,2025-12-20 03:44:14,19/03/2025,22,6,8,17,0,0,0-999,2025,3,19,2,76
2025-03-19,4 pm,40,ESC,2025-12-20 03:44:14,19/03/2025,16,0,4,4,0,1,0-999,2025,3,19,2,76
2025-04-19,1 pm,663,LEO,2025-12-20 03:55:21,19/04/2025,13,3,6,15,1,10,0-999,2025,4,19,5,107
2025-04-19,10 pm,43,TAU,2025-12-20 03:55:21,19/04/2025,22,3,4,7,1,0,0-999,2025,4,19,5,107
2025-04-19,4 pm,775,LEO,2025-12-20 03:55:21,19/04/2025,16,5,7,19,1,10,0-999,2025,4,19,5,107
2025-05-19,1 pm,487,VIR,2025-12-20 04:06:07,19/05/2025,13,7,8,19,1,6,0-999,2025,5,19,0,137
2025-05-19,10 pm,171,GEM,2025-12-20 04:06:08,19/05/2025,22,1,7,9,1,5,0-999,2025,5,19,0,137
2025-05-19,4 pm,849,ESC,2025-12-20 04:06:08,19/05/2025,16,9,4,21,1,1,0-999,2025,5,19,0,137
2025-06-19,1 pm,480,ESC,2025-12-20 04:17:15,19/06/2025,13,0,8,12,0,1,0-999,2025,6,19,3,168
2025-06-19,10 pm,748,GEM,2025-12-20 04:17:15,19/06/2025,22,8,4,19,0,5,0-999,2025,6,19,3,168
2025-06-19,4 pm,85,CAP,2025-12-20 04:17:15,19/06/2025,16,5,8,13,1,7,0-999,2025,6,19,3,168
2025-07-19,1 pm,723,TAU,2025-12-20 04:28:02,19/07/2025,13,3,2,12,1,0,0-999,2025,7,19,5,198
2025-07-19,10 pm,87,LEO,2025-12-20 04:28:02,19/07/2025,22,7,8,15,1,10,0-999,2025,7,19,5,198
2025-07-19,4 pm,624,VIR,2025-12-20 04:28:02,19/07/2025,16,4,2,12,0,6,0-999,2025,7,19,5,198
2025-08-19,1 pm,961,VIR,2025-12-20 04:39:09,19/08/2025,13,1,6,16,1,6,0-999,2025,8,19,1,229
2025-08-19,10 pm,212,GEM,2025-12-20 04:39:09,19/08/2025,22,2,1,5,0,5,0-999,2025,8,19,1,229
2025-08-19,4 pm,711,GEM,2025-12-20 04:39:09,19/08/2025,16,1,1,9,1,5,0-999,2025,8,19,1,229
2025-09-19,1 pm,915,TAU,2025-12-20 04:50:18,19/09/2025,13,5,1,15,1,0,0-999,2025,9,19,4,260
2025-09-19,10 pm,682,SAG,2025-12-20 04:50:18,19/09/2025,22,2,8,16,0,11,0-999,2025,9,19,4,260
2025-09-19,4 pm,980,LEO,2025-12-20 04:50:18,19/09/2025,16,0,8,17,0,10,0-999,2025,9,19,4,260
2025-10-19,1 pm,195,VIR,2025-12-20 05:01:05,19/10/2025,13,5,9,15,1,6,0-999,2025,10,19,6,290
2025-10-19,10 pm,175,ARI,2025-12-20 05:01:05,19/10/2025,22,5,7,13,1,9,0-999,2025,10,19,6,290
2025-10-19,4 pm,867,GEM,2025-12-20 05:01:05,19/10/2025,16,7,6,21,1,5,0-999,2025,10,19,6,290
2025-01-20,1 pm,594,LEO,2025-12-20 03:23:24,20/01/2025,13,4,9,18,0,10,0-999,2025,1,20,0,18
2025-01-20,10 pm,852,ESC,2025-12-20 03:23:24,20/01/2025,22,2,5,15,0,1,0-999,2025,1,20,0,18
2025-01-20,4 pm,81,TAU,2025-12-20 03:23:24,20/01/2025,16,1,8,9,1,0,0-999,2025,1,20,0,18
2025-02-20,1 pm,699,CAN,2025-12-20 03:34:32,20/02/2025,13,9,9,24,1,3,0-999,2025,2,20,3,49
2025-02-20,10 pm,779,CAP,2025-12-20 03:34:32,20/02/2025,22,9,7,23,1,7,0-999,2025,2,20,3,49
2025-02-20,4 pm,604,CAP,2025-12-20 03:34:32,20/02/2025,16,4,0,10,0,7,0-999,2025,2,20,3,49
2025-03-20,1 pm,449,ARI,2025-12-20 03:44:35,20/03/2025,13,9,4,17,1,9,0-999,2025,3,20,3,77
2025-03-20,10 pm,200,CAP,2025-12-20 03:44:35,20/03/2025,22,0,0,2,0,7,0-999,2025,3,20,3,77
2025-03-20,4 pm,604,SAG,2025-12-20 03:44:35,20/03/2025,16,4,0,10,0,11,0-999,2025,3,20,3,77
2025-04-20,1 pm,544,SAG,2025-12-20 03:55:43,20/04/2025,13,4,4,13,0,11,0-999,2025,4,20,6,108
2025-04-20,10 pm,648,SAG,2025-12-20 03:55:43,20/04/2025,22,8,4,18,0,11,0-999,2025,4,20,6,108
2025-04-20,4 pm,943,VIR,2025-12-20 03:55:43,20/04/2025,16,3,4,16,1,6,0-999,2025,4,20,6,108
2025-05-20,1 pm,103,LIB,2025-12-20 04:06:29,20/05/2025,13,3,0,4,1,2,0-999,2025,5,20,1,138
2025-05-20,10 pm,221,CAP,2025-12-20 04:06:29,20/05/2025,22,1,2,5,1,7,0-999,2025,5,20,1,138
2025-05-20,4 pm,702,LEO,2025-12-20 04:06:29,20/05/2025,16,2,0,9,0,10,0-999,2025,5,20,1,138
2025-06-20,1 pm,209,LIB,2025-12-20 04:17:37,20/06/2025,13,9,0,11,1,2,0-999,2025,6,20,4,169
2025-06-20,10 pm,749,ARI,2025-12-20 04:17:37,20/06/2025,22,9,4,20,1,9,0-999,2025,6,20,4,169
2025-06-20,4 pm,260,TAU,2025-12-20 04:17:37,20/06/2025,16,0,6,8,0,0,0-999,2025,6,20,4,169
2025-07-20,1 pm,463,LIB,2025-12-20 04:28:23,20/07/2025,13,3,6,13,1,2,0-999,2025,7,20,6,199
2025-07-20,10 pm,458,CAN,2025-12-20 04:28:23,20/07/2025,22,8,5,17,0,3,0-999,2025,7,20,6,199
2025-07-20,4 pm,707,CAP,2025-12-20 04:28:23,20/07/2025,16,7,0,14,1,7,0-999,2025,7,20,6,199
2025-08-20,1 pm,693,ARI,2025-12-20 04:39:31,20/08/2025,13,3,9,18,1,9,0-999,2025,8,20,2,230
2025-08-20,10 pm,331,GEM,2025-12-20 04:39:31,20/08/2025,22,1,3,7,1,5,0-999,2025,8,20,2,230
2025-08-20,4 pm,978,VIR,2025-12-20 04:39:31,20/08/2025,16,8,7,24,0,6,0-999,2025,8,20,2,230
2025-09-20,1 pm,345,ESC,2025-12-20 04:50:39,20/09/2025,13,5,4,12,1,1,0-999,2025,9,20,5,261
2025-09-20,10 pm,32,SAG,2025-12-20 04:50:40,20/09/2025,22,2,3,5,0,11,0-999,2025,9,20,5,261
2025-09-20,4 pm,450,CAN,2025-12-20 04:50:40,20/09/2025,16,0,5,9,0,3,0-999,2025,9,20,5,261
2025-10-20,1 pm,4,LEO,2025-12-20 05:01:26,20/10/2025,13,4,0,4,0,10,0-999,2025,10,20,0,291
2025-10-20,10 pm,323,LIB,2025-12-20 05:01:26,20/10/2025,22,3,2,8,1,2,0-999,2025,10,20,0,291
2025-10-20,4 pm,733,VIR,2025-12-20 05:01:26,20/10/2025,16,3,3,13,1,6,0-999,2025,10,20,0,291
2025-01-21,1 pm,504,CAN,2025-12-20 03:23:46,21/01/2025,13,4,0,9,0,3,0-999,2025,1,21,1,19
2025-01-21,10 pm,805,CAP,2025-12-20 03:23:46,21/01/2025,22,5,0,13,1,7,0-999,2025,1,21,1,19
2025-01-21,4 pm,963,VIR,2025-12-20 03:23:46,21/01/2025,16,3,6,18,1,6,0-999,2025,1,21,1,19
2025-02-21,1 pm,300,ESC,2025-12-20 03:34:53,21/02/2025,13,0,0,3,0,1,0-999,2025,2,21,4,50
2025-02-21,10 pm,948,ESC,2025-12-20 03:34:53,21/02/2025,22,8,4,21,0,1,0-999,2025,2,21,4,50
2025-02-21,4 pm,381,ACU,2025-12-20 03:34:53,21/02/2025,16,1,8,12,1,8,0-999,2025,2,21,4,50
2025-03-21,1 pm,741,ACU,2025-12-20 03:44:57,21/03/2025,13,1,4,12,1,8,0-999,2025,3,21,4,78
2025-03-21,10 pm,505,LIB,2025-12-20 03:44:57,21/03/2025,22,5,0,10,1,2,0-999,2025,3,21,4,78
2025-03-21,4 pm,76,VIR,2025-12-20 03:44:57,21/03/2025,16,6,7,13,0,6,0-999,2025,3,21,4,78
2025-04-21,1 pm,294,VIR,2025-12-20 03:56:04,21/04/2025,13,4,9,15,0,6,0-999,2025,4,21,0,109
2025-04-21,10 pm,467,CAN,2025-12-20 03:56:04,21/04/2025,22,7,6,17,1,3,0-999,2025,4,21,0,109
2025-04-21,4 pm,878,LEO,2025-12-20 03:56:04,21/04/2025,16,8,7,23,0,10,0-999,2025,4,21,0,109
2025-05-21,1 pm,804,TAU,2025-12-20 04:06:51,21/05/2025,13,4,0,12,0,0,0-999,2025,5,21,2,139
2025-05-21,10 pm,725,CAN,2025-12-20 04:06:51,21/05/2025,22,5,2,14,1,3,0-999,2025,5,21,2,139
2025-05-21,4 pm,618,GEM,2025-12-20 04:06:51,21/05/2025,16,8,1,15,0,5,0-999,2025,5,21,2,139
2025-06-21,1 pm,119,TAU,2025-12-20 04:17:58,21/06/2025,13,9,1,11,1,0,0-999,2025,6,21,5,170
2025-06-21,10 pm,274,ACU,2025-12-20 04:17:58,21/06/2025,22,4,7,13,0,8,0-999,2025,6,21,5,170
2025-06-21,4 pm,287,LEO,2025-12-20 04:17:58,21/06/2025,16,7,8,17,1,10,0-999,2025,6,21,5,170
2025-07-21,1 pm,280,LEO,2025-12-20 04:28:45,21/07/2025,13,0,8,10,0,10,0-999,2025,7,21,0,200
2025-07-21,10 pm,39,PIC,2025-12-20 04:28:45,21/07/2025,22,9,3,12,1,4,0-999,2025,7,21,0,200
2025-07-21,4 pm,536,LEO,2025-12-20 04:28:45,21/07/2025,16,6,3,14,0,10,0-999,2025,7,21,0,200
2025-08-21,1 pm,327,ARI,2025-12-20 04:39:52,21/08/2025,13,7,2,12,1,9,0-999,2025,8,21,3,231
2025-08-21,10 pm,703,LIB,2025-12-20 04:39:53,21/08/2025,22,3,0,10,1,2,0-999,2025,8,21,3,231
2025-08-21,4 pm,904,LIB,2025-12-20 04:39:53,21/08/2025,16,4,0,13,0,2,0-999,2025,8,21,3,231
2025-09-21,1 pm,929,CAN,2025-12-20 04:51:01,21/09/2025,13,9,2,20,1,3,0-999,2025,9,21,6,262
2025-09-21,10 pm,655,LEO,2025-12-20 04:51:01,21/09/2025,22,5,5,16,1,10,0-999,2025,9,21,6,262
2025-09-21,4 pm,691,ARI,2025-12-20 04:51:01,21/09/2025,16,1,9,16,1,9,0-999,2025,9,21,6,262
2025-10-21,1 pm,303,ARI,2025-12-20 05:01:48,21/10/2025,13,3,0,6,1,9,0-999,2025,10,21,1,292
2025-10-21,10 pm,566,LIB,2025-12-20 05:01:48,21/10/2025,22,6,6,17,0,2,0-999,2025,10,21,1,292
2025-10-21,4 pm,710,CAN,2025-12-20 05:01:48,21/10/2025,16,0,1,8,0,3,0-999,2025,10,21,1,292
2025-01-22,1 pm,39,CAP,2025-12-20 03:24:07,22/01/2025,13,9,3,12,1,7,0-999,2025,1,22,2,20
2025-01-22,10 pm,613,LIB,2025-12-20 03:24:07,22/01/2025,22,3,1,10,1,2,0-999,2025,1,22,2,20
